race_id,race_date,racecourse,country,race_type,race_class,race_distance,going,prize_money,position,horse_name,jockey,trainer,owner,age,official_rating,weight_carried,sp_odds,beat_favorite,finish_time,form,year,month,days_since_last_run,ground_preference,handicap,fractional_odds
1056,2023-01-12,Doncaster,USA,Bumper,Class 4,1m 4f,Good,74102,4,Regal Glory,Luis Saez,Willie Mullins,Gigginstown House Stud,8,64,11-3,33,False,0:01:42.990000,877,2023,1,90,Prefers Good,False,32/1
1056,2023-01-12,Doncaster,USA,Bumper,Class 4,1m 4f,Good,74102,5,Horse 1122,Jockey 1006,John Gosden,Owner 1000,6,84,12-11,22,False,0:02:35.004000,711,2023,1,95,Prefers Good,False,21/1
1056,2023-01-12,Doncaster,USA,Bumper,Class 4,1m 4f,Good,74102,6,Gerrymander,Tom Marquand,Joseph O'Brien,Derrick Smith,10,90,13-10,13,False,0:03:47.247000,974,2023,1,92,Prefers Firm,False,12/1
1056,2023-01-12,Doncaster,USA,Bumper,Class 4,1m 4f,Good,74102,7,Horse 1123,Colin Keane,Mark Casse,Derrick Smith,2,104,10-4,43,False,0:02:31.412000,693,2023,1,19,Prefers Soft,False,42/1
1056,2023-01-12,Doncaster,USA,Bumper,Class 4,1m 4f,Good,74102,8,Horse 1052,Jim Crowley,Christophe Clement,Middleham Park Racing,4,114,9-11,43,False,0:03:45.863000,593,2023,1,65,Prefers Good,False,42/1
1056,2023-01-12,Doncaster,USA,Bumper,Class 4,1m 4f,Good,74102,9,Horse 1012,Maxime Guyon,Dermot Weld,King Power Racing,2,105,8-10,43,False,0:03:29.028000,927,2023,1,25,Versatile,True,42/1
1056,2023-01-12,Doncaster,USA,Bumper,Class 4,1m 4f,Good,74102,10,Gerrymander,Mickael Barzalona,Trainer 1000,Qatar Racing,12,95,10-3,18,False,0:03:34.304000,494,2023,1,55,Prefers Firm,False,17/1
1056,2023-01-12,Doncaster,USA,Bumper,Class 4,1m 4f,Good,74102,11,Horse 1015,Luis Saez,Paul Nicholls,China Horse Club,6,56,12-11,8,False,0:01:21.653000,228,2023,1,18,Prefers Good,True,7/1
1057,2023-01-12,Haydock,UK,Flat,Class 2,1m 2f,Good,26675,1,Horse 1074,Jockey 1003,Joseph O'Brien,Patricia Hunt,5,100,9-11,1,False,0:02:24.498000,247,2023,1,67,Versatile,True,1/1
1057,2023-01-12,Haydock,UK,Flat,Class 2,1m 2f,Good,26675,2,Horse 1094,Frankie Dettori,Chad Brown,Michael Tabor,4,73,12-1,3,False,0:01:56.646000,126,2023,1,25,Prefers Firm,False,2/1
1057,2023-01-12,Haydock,UK,Flat,Class 2,1m 2f,Good,26675,3,Epicenter,Seamie Heffernan,Andrew Balding,JP McManus,10,50,10-3,36,False,0:03:36.948000,241,2023,1,82,Prefers Good,False,35/1
1057,2023-01-12,Haydock,UK,Flat,Class 2,1m 2f,Good,26675,4,Horse 1031,Jockey 1002,Todd Pletcher,Owner 1000,4,77,13-11,10,False,0:01:21.335000,342,2023,1,15,Prefers Firm,True,9/1
1057,2023-01-12,Haydock,UK,Flat,Class 2,1m 2f,Good,26675,5,Cyberknife,Jose Ortiz,Trainer 1000,Coolmore,6,111,11-3,8,False,0:02:55.667000,588,2023,1,77,Prefers Good,False,7/1
1057,2023-01-12,Haydock,UK,Flat,Class 2,1m 2f,Good,26675,6,Horse 1052,Flavien Prat,Mark Casse,Patricia Hunt,5,82,10-3,15,False,0:03:37.984000,725,2023,1,34,Prefers Good,False,14/1
1058,2023-01-12,Cheltenham,Ireland,Bumper,Class 4,2m,Good to Soft,81162,1,Horse 1027,Harry Skelton,Christophe Clement,JP McManus,8,104,11-3,6,False,0:03:24.460000,319,2023,1,84,Prefers Soft,True,5/1
1058,2023-01-12,Cheltenham,Ireland,Bumper,Class 4,2m,Good to Soft,81162,2,Horse 1124,William Buick,Jean-Claude Rouget,Rich and Susannah Ricci,11,117,13-11,28,False,0:01:27.184000,673,2023,1,58,Prefers Good,False,27/1
1058,2023-01-12,Cheltenham,Ireland,Bumper,Class 4,2m,Good to Soft,81162,3,Mystic Guide,Wayne Lordan,Bob Baffert,Wertheimer et Frere,12,97,13-11,12,False,0:02:27.009000,616,2023,1,89,Prefers Soft,False,11/1
1058,2023-01-12,Cheltenham,Ireland,Bumper,Class 4,2m,Good to Soft,81162,4,Horse 1059,Billy Lee,Jessica Harrington,Michael Tabor,7,79,16-0,7,False,0:02:38.616000,494,2023,1,22,Versatile,False,6/1
1058,2023-01-12,Cheltenham,Ireland,Bumper,Class 4,2m,Good to Soft,81162,5,Horse 1006,Joel Rosario,Nicky Henderson,Middleham Park Racing,11,59,17-1,44,False,0:02:47.325000,644,2023,1,75,Prefers Good,False,43/1
1058,2023-01-12,Cheltenham,Ireland,Bumper,Class 4,2m,Good to Soft,81162,6,Horse 1120,Jockey 1003,Henry de Bromhead,Winstar Farm,6,103,9-11,10,False,0:02:30.615000,674,2023,1,18,Prefers Firm,False,9/1
1058,2023-01-12,Cheltenham,Ireland,Bumper,Class 4,2m,Good to Soft,81162,7,Horse 1040,Jockey 1002,William Haggas,Mrs John Magnier,12,50,15-9,21,False,0:01:45.037000,991,2023,1,31,Prefers Soft,True,20/1
1058,2023-01-12,Cheltenham,Ireland,Bumper,Class 4,2m,Good to Soft,81162,8,Horse 1022,Colin Keane,Alan King,King Power Racing,9,62,14-1,49,False,0:02:37.324000,672,2023,1,58,Prefers Good,False,48/1
1058,2023-01-12,Cheltenham,Ireland,Bumper,Class 4,2m,Good to Soft,81162,9,Lone Rock,Luis Saez,Sir Michael Stoute,Stonestreet Stables,11,56,14-8,22,False,0:03:49.505000,262,2023,1,91,Prefers Soft,True,21/1
1059,2023-01-13,Ascot,Ireland,Flat,Class 1,7f,Firm,45317,1,Regal Glory,Jack Kennedy,Dermot Weld,Wertheimer et Frere,7,118,8-10,5,True,0:01:27.049000,525,2023,1,59,Prefers Firm,False,4/1
1059,2023-01-13,Ascot,Ireland,Flat,Class 1,7f,Firm,45317,2,Horse 1039,Jose Ortiz,Andrew Balding,Michael Tabor,8,84,10-3,11,False,0:03:49.122000,363,2023,1,29,Prefers Firm,True,10/1
1059,2023-01-13,Ascot,Ireland,Flat,Class 1,7f,Firm,45317,3,Horse 1025,William Buick,Jean-Claude Rouget,Sheikh Mohammed Obaid,9,65,16-0,36,False,0:01:56.489000,856,2023,1,22,Prefers Firm,False,35/1
1059,2023-01-13,Ascot,Ireland,Flat,Class 1,7f,Firm,45317,4,Kimari,Richard Johnson,Roger Varian,Khalid Abdullah,3,83,12-1,48,False,0:01:42.571000,442,2023,1,63,Versatile,False,47/1
1059,2023-01-13,Ascot,Ireland,Flat,Class 1,7f,Firm,45317,5,Horse 1074,Jockey 1003,Trainer 1002,Wertheimer et Frere,2,77,15-9,27,False,0:01:51.107000,649,2023,1,45,Versatile,False,26/1
1059,2023-01-13,Ascot,Ireland,Flat,Class 1,7f,Firm,45317,6,Express Train,Frankie Dettori,Ger Lyons,Middleham Park Racing,9,69,16-0,9,False,0:01:34.938000,678,2023,1,59,Prefers Firm,False,8/1
1059,2023-01-13,Ascot,Ireland,Flat,Class 1,7f,Firm,45317,7,Horse 1054,Flavien Prat,Gavin Cromwell,China Horse Club,8,74,9-0,20,False,0:02:30.702000,523,2023,1,48,Versatile,True,19/1
1059,2023-01-13,Ascot,Ireland,Flat,Class 1,7f,Firm,45317,8,Horse 1032,Irad Ortiz Jr.,James Cummings,Khalid Abdullah,2,108,10-3,20,False,0:01:50.677000,986,2023,1,64,Versatile,True,19/1
1059,2023-01-13,Ascot,Ireland,Flat,Class 1,7f,Firm,45317,9,Speaker's Corner,Harry Cobden,Ciaron Maher & David Eustace,King Power Racing,7,105,11-3,12,False,0:02:52.441000,961,2023,1,45,Versatile,False,11/1
1059,2023-01-13,Ascot,Ireland,Flat,Class 1,7f,Firm,45317,10,Shedaresthedevil,James McDonald,Joseph O'Brien,Arrowfield Stud,2,98,14-1,15,False,0:02:32.412000,359,2023,1,20,Versatile,True,14/1
1059,2023-01-13,Ascot,Ireland,Flat,Class 1,7f,Firm,45317,11,Horse 1013,Jockey 1003,Todd Pletcher,Godolphin SNC,3,56,11-2,10,False,0:01:27.054000,154,2023,1,11,Versatile,True,9/1
1060,2023-01-13,Newmarket,Australia,Flat,Class 3,1m,Soft,94686,1,Horse 1030,Tommy Berry,Christophe Clement,Khalid Abdullah,6,113,11-3,4,True,0:02:38.722000,512,2023,1,41,Versatile,True,3/1
1060,2023-01-13,Newmarket,Australia,Flat,Class 3,1m,Soft,94686,2,Clairiere,Flavien Prat,Andrew Balding,Stonestreet Stables,6,80,10-3,23,False,0:03:24.170000,368,2023,1,93,Prefers Firm,True,22/1
1060,2023-01-13,Newmarket,Australia,Flat,Class 3,1m,Soft,94686,3,Horse 1068,Hollie Doyle,Roger Varian,Godolphin SNC,7,52,10-3,19,False,0:01:30.695000,168,2023,1,99,Versatile,True,18/1
1060,2023-01-13,Newmarket,Australia,Flat,Class 3,1m,Soft,94686,4,Horse 1069,Hollie Doyle,Henry de Bromhead,Juddmonte Farms,5,110,9-11,5,False,0:01:56.696000,549,2023,1,81,Versatile,True,4/1
1060,2023-01-13,Newmarket,Australia,Flat,Class 3,1m,Soft,94686,5,Fancy Blue,Jack Kennedy,Bill Mott,China Horse Club,3,62,12-1,50,False,0:02:48.502000,695,2023,1,24,Prefers Soft,True,49/1
1060,2023-01-13,Newmarket,Australia,Flat,Class 3,1m,Soft,94686,6,Siskin,Jockey 1003,Philip Hobbs,Cheveley Park Stud,9,51,13-11,22,False,0:03:41.912000,982,2023,1,82,Prefers Soft,False,21/1
1060,2023-01-13,Newmarket,Australia,Flat,Class 3,1m,Soft,94686,7,Horse 1117,Jockey 1000,Todd Pletcher,Calumet Farm,12,52,10-4,29,False,0:01:29.365000,814,2023,1,15,Versatile,False,28/1
1060,2023-01-13,Newmarket,Australia,Flat,Class 3,1m,Soft,94686,8,Horse 1040,Mickael Barzalona,Trainer 1001,Cheveley Park Stud,5,61,11-3,27,False,0:03:26.988000,598,2023,1,80,Prefers Good,True,26/1
1060,2023-01-13,Newmarket,Australia,Flat,Class 3,1m,Soft,94686,9,Moonlight Magic,Jockey 1004,Philip Hobbs,Patricia Hunt,12,94,13-10,28,False,0:03:46.967000,554,2023,1,64,Prefers Good,True,27/1
1060,2023-01-13,Newmarket,Australia,Flat,Class 3,1m,Soft,94686,10,War Like Goddess,William Buick,Todd Pletcher,Middleham Park Racing,7,65,14-1,32,False,0:03:42.295000,218,2023,1,23,Versatile,True,31/1
1060,2023-01-13,Newmarket,Australia,Flat,Class 3,1m,Soft,94686,11,Proxy,Tom Marquand,Willie Mullins,Hamdan Al Maktoum,4,116,12-1,42,False,0:03:30.310000,852,2023,1,13,Prefers Firm,False,41/1
1061,2023-01-13,York,UK,Bumper,Class 1,1m,Good,80735,1,Horse 1021,Jockey 1003,Ger Lyons,Mrs John Magnier,8,95,8-10,5,True,0:01:42.899000,599,2023,1,52,Prefers Firm,True,4/1
1061,2023-01-13,York,UK,Bumper,Class 1,1m,Good,80735,2,Horse 1004,Jockey 1001,Nicky Henderson,Klaravich Stables,5,105,17-1,8,False,0:02:34.032000,864,2023,1,19,Prefers Soft,False,7/1
1061,2023-01-13,York,UK,Bumper,Class 1,1m,Good,80735,3,Life Is Good,Ryan Moore,Paul Nicholls,Godolphin SNC,8,62,12-11,22,False,0:03:39.177000,763,2023,1,46,Prefers Firm,False,21/1
1061,2023-01-13,York,UK,Bumper,Class 1,1m,Good,80735,4,Mandaloun,Luis Saez,Gavin Cromwell,Coolmore,4,103,16-0,15,False,0:02:39.087000,589,2023,1,48,Prefers Firm,True,14/1
1061,2023-01-13,York,UK,Bumper,Class 1,1m,Good,80735,5,Horse 1075,Pierre-Charles Boudot,Trainer 1001,Arrowfield Stud,4,117,15-9,47,False,0:02:52.957000,686,2023,1,15,Prefers Firm,True,46/1
1061,2023-01-13,York,UK,Bumper,Class 1,1m,Good,80735,6,Horse 1080,Billy Lee,Jean-Claude Rouget,Godolphin SNC,9,53,16-0,4,False,0:02:25.773000,354,2023,1,56,Versatile,False,3/1
1062,2023-01-13,Haydock,Australia,Chase,Class 2,3m,Soft,77130,1,Horse 1021,Jockey 1008,Mark Casse,Klaravich Stables,8,50,15-9,1,False,0:01:23.276000,262,2023,1,33,Versatile,False,1/1
1062,2023-01-13,Haydock,Australia,Chase,Class 2,3m,Soft,77130,2,Teona,Jockey 1005,Roger Varian,Middleham Park Racing,7,57,9-11,50,False,0:03:52.757000,149,2023,1,72,Prefers Good,False,49/1
1062,2023-01-13,Haydock,Australia,Chase,Class 2,3m,Soft,77130,3,Horse 1068,Joel Rosario,Henry de Bromhead,Klaravich Stables,5,69,12-1,43,False,0:02:20.824000,842,2023,1,11,Prefers Soft,True,42/1
1062,2023-01-13,Haydock,Australia,Chase,Class 2,3m,Soft,77130,4,Horse 1053,Hollie Doyle,Bill Mott,JP McManus,3,116,9-11,18,False,0:01:26.485000,198,2023,1,35,Prefers Good,True,17/1
1062,2023-01-13,Haydock,Australia,Chase,Class 2,3m,Soft,77130,5,Horse 1030,Javier Castellano,James Cummings,Rich and Susannah Ricci,8,111,10-3,18,False,0:03:36.841000,827,2023,1,43,Prefers Firm,False,17/1
1062,2023-01-13,Haydock,Australia,Chase,Class 2,3m,Soft,77130,6,Horse 1067,Ryan Moore,Alan King,James Harron Bloodstock,4,80,10-3,35,False,0:03:54.205000,885,2023,1,44,Prefers Firm,True,34/1
1062,2023-01-13,Haydock,Australia,Chase,Class 2,3m,Soft,77130,7,Teona,Jockey 1009,Christophe Clement,Yulong Investments,9,97,12-11,28,False,0:02:26.475000,773,2023,1,89,Prefers Good,False,27/1
1062,2023-01-13,Haydock,Australia,Chase,Class 2,3m,Soft,77130,8,Twilight Gleaming,Rachael Blackmore,Willie Mullins,Arrowfield Stud,11,99,8-10,40,False,0:02:22.660000,816,2023,1,14,Prefers Good,False,39/1
1062,2023-01-13,Haydock,Australia,Chase,Class 2,3m,Soft,77130,9,Horse 1047,Billy Lee,Willie Mullins,Coolmore,2,70,13-11,35,False,0:03:33.357000,979,2023,1,71,Versatile,False,34/1
1063,2023-01-13,Newmarket,Ireland,Hurdle,Class 3,3m,Good,63225,1,Echo Zulu,Jockey 1008,Ger Lyons,Patricia Hunt,8,58,15-6,8,False,0:03:31.589000,995,2023,1,92,Versatile,True,7/1
1063,2023-01-13,Newmarket,Ireland,Hurdle,Class 3,3m,Good,63225,2,Horse 1073,Jose Ortiz,Sir Michael Stoute,Yulong Investments,11,94,17-1,42,False,0:02:24.046000,134,2023,1,23,Prefers Soft,False,41/1
1063,2023-01-13,Newmarket,Ireland,Hurdle,Class 3,3m,Good,63225,3,Horse 1060,Jockey 1009,Christophe Clement,Stonestreet Stables,12,110,13-10,17,False,0:03:35.107000,377,2023,1,77,Versatile,False,16/1
1063,2023-01-13,Newmarket,Ireland,Hurdle,Class 3,3m,Good,63225,4,Horse 1065,Javier Castellano,Andrew Balding,Coolmore,3,54,9-0,31,False,0:02:58.646000,136,2023,1,95,Prefers Firm,True,30/1
1063,2023-01-13,Newmarket,Ireland,Hurdle,Class 3,3m,Good,63225,5,Dawn Patrol,Jose Ortiz,Chad Brown,Godolphin,4,75,11-3,19,False,0:02:48.695000,544,2023,1,51,Prefers Firm,False,18/1
1063,2023-01-13,Newmarket,Ireland,Hurdle,Class 3,3m,Good,63225,6,Horse 1086,Jack Kennedy,Trainer 1001,Derrick Smith,10,74,9-0,40,False,0:01:26.208000,131,2023,1,10,Prefers Good,False,39/1
1063,2023-01-13,Newmarket,Ireland,Hurdle,Class 3,3m,Good,63225,7,Horse 1098,Luis Saez,Jean-Claude Rouget,Yulong Investments,10,59,13-10,14,False,0:03:53.508000,448,2023,1,42,Prefers Soft,False,13/1
1064,2023-01-13,Newbury,France,Chase,Class 5,2m 4f,Good to Firm,11802,1,Horse 1080,Ryan Moore,Paul Nicholls,Juddmonte Farms,3,60,10-4,2,False,0:01:51.236000,196,2023,1,76,Versatile,False,2/1
1064,2023-01-13,Newbury,France,Chase,Class 5,2m 4f,Good to Firm,11802,2,Aloha West,Jim Crowley,William Haggas,Patricia Hunt,6,99,13-11,7,False,0:01:38.076000,949,2023,1,37,Prefers Soft,False,6/1
1064,2023-01-13,Newbury,France,Chase,Class 5,2m 4f,Good to Firm,11802,3,Horse 1037,Flavien Prat,Ger Lyons,Godolphin,11,57,16-0,47,False,0:01:57.482000,511,2023,1,25,Prefers Firm,False,46/1
1064,2023-01-13,Newbury,France,Chase,Class 5,2m 4f,Good to Firm,11802,4,Horse 1022,Hugh Bowman,Philip Hobbs,Wertheimer et Frere,7,57,10-4,16,False,0:03:41.946000,148,2023,1,67,Prefers Firm,False,15/1
1064,2023-01-13,Newbury,France,Chase,Class 5,2m 4f,Good to Firm,11802,5,Horse 1042,Jockey 1005,Andrew Balding,Middleham Park Racing,2,94,9-0,29,False,0:03:59.951000,298,2023,1,60,Versatile,False,28/1
1064,2023-01-13,Newbury,France,Chase,Class 5,2m 4f,Good to Firm,11802,6,Horse 1073,James McDonald,Andre Fabre,Arrowfield Stud,2,113,16-0,17,False,0:03:42.441000,854,2023,1,45,Versatile,False,16/1
1064,2023-01-13,Newbury,France,Chase,Class 5,2m 4f,Good to Firm,11802,7,Aloha West,Javier Castellano,Alan King,China Horse Club,5,118,17-3,27,False,0:03:21.565000,817,2023,1,97,Versatile,True,26/1
1064,2023-01-13,Newbury,France,Chase,Class 5,2m 4f,Good to Firm,11802,8,Horse 1071,Pierre-Charles Boudot,Trainer 1000,Godolphin SNC,8,67,9-11,31,False,0:01:59.925000,664,2023,1,80,Prefers Good,True,30/1
1064,2023-01-13,Newbury,France,Chase,Class 5,2m 4f,Good to Firm,11802,9,Horse 1109,Shane Foley,Trainer 1002,Khalid Abdullah,5,61,17-1,3,False,0:01:46.765000,911,2023,1,96,Prefers Firm,False,2/1
1064,2023-01-13,Newbury,France,Chase,Class 5,2m 4f,Good to Firm,11802,10,Horse 1085,Wayne Lordan,Trainer 1002,King Power Racing,2,66,15-9,14,False,0:02:22.321000,645,2023,1,25,Prefers Good,True,13/1
1064,2023-01-13,Newbury,France,Chase,Class 5,2m 4f,Good to Firm,11802,11,Horse 1073,Olivier Peslier,Mark Casse,Stonestreet Stables,12,65,9-0,7,False,0:02:54.210000,864,2023,1,45,Prefers Firm,True,6/1
1064,2023-01-13,Newbury,France,Chase,Class 5,2m 4f,Good to Firm,11802,12,Horse 1079,Damian Lane,Ger Lyons,Cheveley Park Stud,10,87,11-2,36,False,0:02:40.714000,992,2023,1,73,Versatile,True,35/1
1065,2023-01-13,Ascot,France,Bumper,Class 6,3m,Good to Soft,39671,1,Horse 1064,Jockey 1007,Todd Pletcher,Khalid Abdullah,6,76,9-11,3,False,0:01:35.715000,882,2023,1,51,Prefers Firm,True,2/1
1065,2023-01-13,Ascot,France,Bumper,Class 6,3m,Good to Soft,39671,2,Aloha West,Jockey 1003,Andre Fabre,Coolmore,6,99,12-1,8,False,0:01:37.875000,781,2023,1,19,Prefers Firm,True,7/1
1065,2023-01-13,Ascot,France,Bumper,Class 6,3m,Good to Soft,39671,3,Horse 1045,Pierre-Charles Boudot,Chad Brown,Winstar Farm,5,76,14-8,14,False,0:03:47.545000,151,2023,1,98,Prefers Soft,False,13/1
1065,2023-01-13,Ascot,France,Bumper,Class 6,3m,Good to Soft,39671,4,Horse 1115,Jockey 1008,Steve Asmussen,Patricia Hunt,2,93,12-11,40,False,0:01:21.349000,771,2023,1,64,Prefers Firm,False,39/1
1065,2023-01-13,Ascot,France,Bumper,Class 6,3m,Good to Soft,39671,5,Dawn Patrol,Joel Rosario,Paul Nicholls,Calumet Farm,12,86,16-0,32,False,0:02:56.736000,953,2023,1,26,Prefers Firm,False,31/1
1065,2023-01-13,Ascot,France,Bumper,Class 6,3m,Good to Soft,39671,6,Horse 1045,Billy Lee,Tony Martin,Klaravich Stables,2,85,12-11,8,False,0:01:54.302000,671,2023,1,98,Prefers Soft,True,7/1
1066,2023-01-13,Haydock,France,Chase,Class 3,1m 2f,Heavy,82691,1,Horse 1110,James Doyle,Jessica Harrington,Hamdan Al Maktoum,7,83,10-3,8,False,0:01:48.009000,816,2023,1,78,Versatile,True,7/1
1066,2023-01-13,Haydock,France,Chase,Class 3,1m 2f,Heavy,82691,2,Max Player,Ryan Moore,Ciaron Maher & David Eustace,Wertheimer et Frere,8,57,17-1,8,False,0:02:59.564000,628,2023,1,67,Prefers Soft,True,7/1
1066,2023-01-13,Haydock,France,Chase,Class 3,1m 2f,Heavy,82691,3,Horse 1075,Oisin Murphy,Nicky Henderson,Coolmore,9,66,11-2,43,False,0:01:29.892000,142,2023,1,45,Versatile,True,42/1
1066,2023-01-13,Haydock,France,Chase,Class 3,1m 2f,Heavy,82691,4,Peaceful,Danny Mullins,Donnacha O'Brien,Hamdan Al Maktoum,10,106,17-1,23,False,0:01:55.734000,415,2023,1,7,Versatile,True,22/1
1066,2023-01-13,Haydock,France,Chase,Class 3,1m 2f,Heavy,82691,5,Horse 1099,Jockey 1002,Steve Asmussen,Gigginstown House Stud,2,80,13-11,9,False,0:01:52.454000,292,2023,1,9,Versatile,False,8/1
1067,2023-01-15,Aintree,Ireland,Chase,Class 5,1m 4f,Heavy,57521,1,Ce Ce,Shane Foley,William Haggas,Klaravich Stables,2,91,17-3,6,False,0:02:43.481000,513,2023,1,83,Prefers Firm,False,5/1
1067,2023-01-15,Aintree,Ireland,Chase,Class 5,1m 4f,Heavy,57521,2,Horse 1104,Danny Mullins,William Haggas,Patricia Hunt,4,53,9-11,41,False,0:01:40.523000,964,2023,1,98,Prefers Soft,True,40/1
1067,2023-01-15,Aintree,Ireland,Chase,Class 5,1m 4f,Heavy,57521,3,Horse 1094,William Buick,Andre Fabre,Hamdan Al Maktoum,4,98,9-0,7,False,0:01:56.515000,979,2023,1,68,Prefers Soft,True,6/1
1067,2023-01-15,Aintree,Ireland,Chase,Class 5,1m 4f,Heavy,57521,4,Horse 1020,Harry Cobden,Todd Pletcher,Michael Tabor,2,110,16-0,36,False,0:02:40.275000,454,2023,1,69,Prefers Soft,True,35/1
1067,2023-01-15,Aintree,Ireland,Chase,Class 5,1m 4f,Heavy,57521,5,Horse 1039,Wayne Lordan,Joseph O'Brien,Khalid Abdullah,9,90,9-11,47,False,0:01:48.750000,762,2023,1,31,Prefers Soft,True,46/1
1067,2023-01-15,Aintree,Ireland,Chase,Class 5,1m 4f,Heavy,57521,6,Horse 1048,Joel Rosario,Charlie Appleby,King Power Racing,7,111,17-3,17,False,0:02:46.235000,394,2023,1,62,Prefers Good,True,16/1
1068,2023-01-15,Epsom,Australia,Hurdle,Class 5,1m 2f,Good,47770,1,Just One Time,Jockey 1001,Jean-Claude Rouget,Godolphin SNC,10,68,17-1,4,False,0:01:49.015000,327,2023,1,39,Prefers Firm,True,3/1
1068,2023-01-15,Epsom,Australia,Hurdle,Class 5,1m 2f,Good,47770,2,Speaker's Corner,Jockey 1008,Ciaron Maher & David Eustace,Middleham Park Racing,9,62,10-4,5,False,0:02:21.706000,323,2023,1,44,Prefers Good,False,4/1
1068,2023-01-15,Epsom,Australia,Hurdle,Class 5,1m 2f,Good,47770,3,Express Train,Christophe Soumillon,Paul Nicholls,H.H. Aga Khan,8,95,10-4,28,False,0:03:55.247000,526,2023,1,12,Prefers Firm,False,27/1
1068,2023-01-15,Epsom,Australia,Hurdle,Class 5,1m 2f,Good,47770,4,Horse 1022,William Buick,Gordon Elliott,JP McManus,3,55,9-0,50,False,0:02:48.932000,787,2023,1,64,Prefers Soft,False,49/1
1068,2023-01-15,Epsom,Australia,Hurdle,Class 5,1m 2f,Good,47770,5,Teona,Jockey 1008,Roger Varian,Middleham Park Racing,4,73,17-1,35,False,0:01:29.917000,168,2023,1,50,Prefers Good,False,34/1
1068,2023-01-15,Epsom,Australia,Hurdle,Class 5,1m 2f,Good,47770,6,Horse 1045,Frankie Dettori,Chad Brown,James Harron Bloodstock,10,85,9-11,17,False,0:02:51.349000,199,2023,1,51,Versatile,False,16/1
1068,2023-01-15,Epsom,Australia,Hurdle,Class 5,1m 2f,Good,47770,7,Horse 1072,Flavien Prat,Trainer 1001,Rich and Susannah Ricci,7,99,13-10,14,False,0:01:22.833000,479,2023,1,38,Prefers Soft,True,13/1
1068,2023-01-15,Epsom,Australia,Hurdle,Class 5,1m 2f,Good,47770,8,Echo Zulu,Jockey 1005,Andrew Balding,Moyglare Stud,3,94,12-1,13,False,0:01:38.280000,884,2023,1,51,Prefers Soft,False,12/1
1068,2023-01-15,Epsom,Australia,Hurdle,Class 5,1m 2f,Good,47770,9,Hot Rod Charlie,Rachael Blackmore,Philip Hobbs,JP McManus,3,79,12-11,12,False,0:01:33.565000,931,2023,1,67,Versatile,True,11/1
1068,2023-01-15,Epsom,Australia,Hurdle,Class 5,1m 2f,Good,47770,10,Horse 1088,Danny Mullins,Trainer 1003,Gigginstown House Stud,5,50,15-6,4,False,0:02:33.288000,789,2023,1,53,Prefers Soft,False,3/1
1069,2023-01-15,Cheltenham,USA,Chase,Class 1,6f,Good to Soft,59657,1,Speaker's Corner,Jockey 1001,Trainer 1000,Coolmore,12,64,13-11,4,True,0:03:24.334000,396,2023,1,27,Prefers Firm,False,3/1
1069,2023-01-15,Cheltenham,USA,Chase,Class 1,6f,Good to Soft,59657,2,Glass Slippers,Billy Lee,Charlie Appleby,Hamdan Al Maktoum,3,90,8-1,30,False,0:01:53.325000,491,2023,1,86,Prefers Soft,False,29/1
1069,2023-01-15,Cheltenham,USA,Chase,Class 1,6f,Good to Soft,59657,3,Horse 1082,Ryan Moore,Francis-Henri Graffard,Khalid Abdullah,4,98,11-2,46,False,0:01:36.481000,383,2023,1,91,Prefers Firm,True,45/1
1069,2023-01-15,Cheltenham,USA,Chase,Class 1,6f,Good to Soft,59657,4,Horse 1020,Jockey 1003,William Haggas,Klaravich Stables,5,61,16-0,49,False,0:03:33.003000,728,2023,1,81,Prefers Firm,True,48/1
1069,2023-01-15,Cheltenham,USA,Chase,Class 1,6f,Good to Soft,59657,5,Lone Rock,Harry Skelton,Dan Skelton,Middleham Park Racing,4,54,14-1,47,False,0:02:59.389000,468,2023,1,42,Prefers Soft,False,46/1
1069,2023-01-15,Cheltenham,USA,Chase,Class 1,6f,Good to Soft,59657,6,Horse 1093,Jockey 1009,Donnacha O'Brien,H.H. Aga Khan,6,79,12-1,45,False,0:02:51.815000,769,2023,1,25,Versatile,False,44/1
1069,2023-01-15,Cheltenham,USA,Chase,Class 1,6f,Good to Soft,59657,7,Tarnawa,Rachael Blackmore,Christophe Clement,Khalid Abdullah,3,86,14-1,31,False,0:02:35.678000,723,2023,1,26,Prefers Firm,False,30/1
1069,2023-01-15,Cheltenham,USA,Chase,Class 1,6f,Good to Soft,59657,8,Horse 1032,Frankie Dettori,James Cummings,Cheveley Park Stud,8,66,15-6,34,False,0:03:46.703000,415,2023,1,63,Prefers Good,False,33/1
1069,2023-01-15,Cheltenham,USA,Chase,Class 1,6f,Good to Soft,59657,9,Horse 1092,Flavien Prat,Dan Skelton,H.H. Aga Khan,8,57,16-0,23,False,0:02:40.421000,787,2023,1,24,Prefers Firm,True,22/1
1069,2023-01-15,Cheltenham,USA,Chase,Class 1,6f,Good to Soft,59657,10,Horse 1000,Oisin Murphy,Trainer 1002,Coolmore,9,78,13-10,43,False,0:01:39.458000,743,2023,1,53,Versatile,True,42/1
1069,2023-01-15,Cheltenham,USA,Chase,Class 1,6f,Good to Soft,59657,11,Horse 1031,Maxime Guyon,James Cummings,JP McManus,11,92,10-4,41,False,0:03:21.973000,172,2023,1,55,Prefers Soft,True,40/1
